,0,1
3204,['0'],['./data/trainImg/7/well_6406_3_2_4320.0_4321.0_1148.png']
3205,['10'],['./data/trainImg/7/well_6406_3_2_4323.0_4324.0_1162.png']
3206,['0'],['./data/trainImg/7/well_6406_3_2_4324.0_4325.0_1163.png']
3207,['10'],['./data/trainImg/7/well_6406_3_2_4324.0_4325.0_1164.png']
3208,['10'],['./data/trainImg/7/well_6406_3_2_4324.0_4325.0_1165.png']
3209,['10'],['./data/trainImg/7/well_6406_3_2_4325.0_4326.0_1169.png']
3210,['10'],['./data/trainImg/7/well_6406_3_2_4325.0_4326.0_1170.png']
3211,['0'],['./data/trainImg/7/well_6406_3_2_4329.0_4330.0_1187.png']
3212,['10'],['./data/trainImg/7/well_6406_3_2_4329.0_4330.0_1188.png']
3213,['10'],['./data/trainImg/7/well_6406_3_2_4337.0_4338.0_1217.png']
3214,['10'],['./data/trainImg/7/well_6406_3_2_4337.0_4338.0_1218.png']
3215,['10'],['./data/trainImg/7/well_6406_3_2_4338.0_4339.0_1219.png']
3216,['0'],['./data/trainImg/7/well_6406_3_2_4352.0_4353.0_1259.png']
3217,['10'],['./data/trainImg/7/well_6406_3_2_4352.0_4353.0_1260.png']
3218,['10'],['./data/trainImg/7/well_6406_3_2_4352.0_4353.0_1261.png']
3219,['0'],['./data/trainImg/7/well_6406_3_2_4353.0_4354.0_1263.png']
3220,['10'],['./data/trainImg/7/well_6406_3_2_4353.0_4354.0_1264.png']
3221,['10'],['./data/trainImg/7/well_6406_3_2_4353.0_4354.0_1265.png']
3222,['10'],['./data/trainImg/7/well_6406_3_2_4367.0_4368.0_1302.png']
3223,['10'],['./data/trainImg/7/well_6406_3_2_4367.0_4368.0_1303.png']
3224,['10'],['./data/trainImg/7/well_6406_3_2_4368.0_4369.0_1304.png']
3225,['10'],['./data/trainImg/7/well_6406_3_2_4368.0_4369.0_1305.png']
3226,['0'],['./data/trainImg/7/well_6506_12_5_3184.0_3185.0_182.png']
3227,['8'],['./data/trainImg/7/well_6506_12_5_3987.0_3988.0_407.png']
3228,['10'],['./data/trainImg/7/well_6506_12_5_3987.0_3988.0_408.png']
3229,['10'],['./data/trainImg/7/well_6506_12_5_3987.0_3988.0_409.png']
3230,['10'],['./data/trainImg/7/well_6506_12_5_3987.0_3988.0_410.png']
3231,['10'],['./data/trainImg/7/well_6506_12_5_3990.0_3991.0_422.png']
3232,['10'],['./data/trainImg/7/well_6506_12_5_4004.0_4005.0_438.png']
3233,['0'],['./data/trainImg/7/well_6506_12_5_4005.0_4006.0_439.png']
3234,['10'],['./data/trainImg/7/well_6506_12_5_4005.0_4006.0_440.png']
3235,['10'],['./data/trainImg/7/well_6506_12_5_4005.0_4006.0_441.png']
3236,['10'],['./data/trainImg/7/well_6506_12_5_4005.0_4006.0_442.png']
3237,['10'],['./data/trainImg/7/well_6506_12_5_4005.0_4006.0_443.png']
3238,['10'],['./data/trainImg/7/well_6506_12_5_4006.0_4007.0_444.png']
3239,['10'],['./data/trainImg/7/well_6506_12_5_4007.0_4008.0_451.png']
3240,['10'],['./data/trainImg/7/well_6506_12_5_4007.0_4008.0_452.png']
3241,['10'],['./data/trainImg/7/well_6506_12_5_4007.0_4008.0_453.png']
3242,['10'],['./data/trainImg/7/well_6506_12_5_4008.0_4009.0_454.png']
3243,['0'],['./data/trainImg/7/well_6506_12_5_4008.0_4009.0_455.png']
3244,['0'],['./data/trainImg/7/well_6506_12_5_4008.0_4009.0_456.png']
3245,['10'],['./data/trainImg/7/well_6506_12_5_4008.0_4009.0_457.png']
3246,['10'],['./data/trainImg/7/well_6506_12_5_4008.0_4009.0_458.png']
3247,['10'],['./data/trainImg/7/well_6506_12_5_4009.0_4010.0_459.png']
3248,['10'],['./data/trainImg/7/well_6506_12_5_4009.0_4010.0_460.png']
3249,['10'],['./data/trainImg/7/well_6506_12_5_4009.0_4010.0_461.png']
3250,['8'],['./data/trainImg/7/well_6506_12_5_4009.0_4010.0_462.png']
3251,['10'],['./data/trainImg/7/well_6506_12_5_4009.0_4010.0_463.png']
3252,['0'],['./data/trainImg/7/well_6506_12_5_4010.0_4011.0_464.png']
3253,['10'],['./data/trainImg/7/well_6506_12_5_4010.0_4011.0_465.png']
3254,['10'],['./data/trainImg/7/well_6506_12_5_4010.0_4011.0_466.png']
3255,['10'],['./data/trainImg/7/well_6506_12_5_4010.0_4011.0_467.png']
3256,['10'],['./data/trainImg/7/well_6506_12_5_4010.0_4011.0_468.png']
3257,['0'],['./data/trainImg/7/well_6506_12_5_4011.0_4012.0_469.png']
3258,['0'],['./data/trainImg/7/well_6506_12_5_4011.0_4012.0_470.png']
3259,['0'],['./data/trainImg/7/well_6506_12_5_4011.0_4012.0_471.png']
3260,['0'],['./data/trainImg/7/well_6506_12_5_4011.0_4012.0_472.png']
3261,['10'],['./data/trainImg/7/well_6506_12_5_4012.0_4013.0_474.png']
3262,['0'],['./data/trainImg/7/well_6506_12_5_4012.0_4013.0_475.png']
3263,['10'],['./data/trainImg/7/well_6506_12_5_4012.0_4013.0_478.png']
3264,['10'],['./data/trainImg/7/well_6506_12_5_4013.0_4014.0_479.png']
3265,['0'],['./data/trainImg/7/well_6506_12_5_4013.0_4014.0_480.png']
3266,['10'],['./data/trainImg/7/well_6506_12_5_4013.0_4014.0_481.png']
3267,['10'],['./data/trainImg/7/well_6506_12_5_4013.0_4014.0_482.png']
3268,['10'],['./data/trainImg/7/well_6506_12_5_4013.0_4014.0_483.png']
3269,['10'],['./data/trainImg/7/well_6506_12_5_4014.0_4015.0_484.png']
3270,['0'],['./data/trainImg/7/well_6506_12_5_4014.0_4015.0_485.png']
3271,['10'],['./data/trainImg/7/well_6506_12_5_4017.0_4018.0_502.png']
3272,['10'],['./data/trainImg/7/well_6506_12_5_4017.0_4018.0_503.png']
3273,['10'],['./data/trainImg/7/well_6506_12_5_4018.0_4019.0_504.png']
3274,['10'],['./data/trainImg/7/well_6506_12_5_4018.0_4019.0_505.png']
3275,['10'],['./data/trainImg/7/well_6506_12_5_4018.0_4019.0_506.png']
3276,['10'],['./data/trainImg/7/well_6506_12_5_4018.0_4019.0_507.png']
3277,['10'],['./data/trainImg/7/well_6506_12_5_4018.0_4019.0_508.png']
3278,['10'],['./data/trainImg/7/well_6506_12_5_4019.0_4020.0_509.png']
3279,['0'],['./data/trainImg/7/well_6506_12_5_4019.0_4020.0_510.png']
3280,['10'],['./data/trainImg/7/well_6506_12_5_4019.0_4020.0_511.png']
3281,['10'],['./data/trainImg/7/well_6506_12_5_4019.0_4020.0_512.png']
3282,['10'],['./data/trainImg/7/well_6506_12_5_4019.0_4020.0_513.png']
3283,['0'],['./data/trainImg/7/well_6506_12_5_4020.0_4021.0_514.png']
3284,['10'],['./data/trainImg/7/well_6506_12_5_4020.0_4021.0_515.png']
3285,['0'],['./data/trainImg/7/well_6506_12_5_4020.0_4021.0_516.png']
3286,['10'],['./data/trainImg/7/well_6506_12_5_4020.0_4021.0_517.png']
3287,['10'],['./data/trainImg/7/well_6506_12_5_4020.0_4021.0_518.png']
3288,['0'],['./data/trainImg/7/well_6506_12_5_4022.0_4023.0_525.png']
3289,['10'],['./data/trainImg/7/well_6506_12_5_4022.0_4023.0_526.png']
3290,['10'],['./data/trainImg/7/well_6506_12_5_4022.0_4023.0_527.png']
3291,['10'],['./data/trainImg/7/well_6506_12_5_4022.0_4023.0_528.png']
3292,['10'],['./data/trainImg/7/well_6506_12_5_4023.0_4024.0_529.png']
3293,['10'],['./data/trainImg/7/well_6506_12_5_4023.0_4024.0_530.png']
3294,['0'],['./data/trainImg/7/well_6506_12_5_4023.0_4024.0_531.png']
3295,['10'],['./data/trainImg/7/well_6506_12_5_4023.0_4024.0_532.png']
3296,['0'],['./data/trainImg/7/well_6506_12_5_4023.0_4024.0_533.png']
3297,['10'],['./data/trainImg/7/well_6506_12_5_4024.0_4025.0_534.png']
3298,['10'],['./data/trainImg/7/well_6506_12_5_4024.0_4025.0_535.png']
3299,['0'],['./data/trainImg/7/well_6506_12_5_4031.0_4032.0_571.png']
3300,['0'],['./data/trainImg/7/well_6506_12_5_4031.0_4032.0_572.png']
3301,['10'],['./data/trainImg/7/well_6506_12_5_4031.0_4032.0_573.png']
3302,['10'],['./data/trainImg/7/well_6506_12_5_4032.0_4033.0_574.png']
3303,['0'],['./data/trainImg/7/well_6506_12_5_4032.0_4033.0_575.png']
3304,['10'],['./data/trainImg/7/well_6506_12_5_4032.0_4033.0_576.png']
3305,['10'],['./data/trainImg/7/well_6506_12_5_4032.0_4033.0_577.png']
3306,['10'],['./data/trainImg/7/well_6506_12_5_4032.0_4033.0_578.png']
3307,['10'],['./data/trainImg/7/well_6506_12_5_4033.0_4034.0_579.png']
3308,['10'],['./data/trainImg/7/well_6506_12_5_4033.0_4034.0_580.png']
3309,['10'],['./data/trainImg/7/well_6506_12_5_4033.0_4034.0_581.png']
3310,['10'],['./data/trainImg/7/well_6506_12_5_4039.0_4040.0_610.png']
3311,['10'],['./data/trainImg/7/well_6506_12_5_4039.0_4040.0_611.png']
3312,['0'],['./data/trainImg/7/well_6506_12_5_4040.0_4041.0_613.png']
3313,['10'],['./data/trainImg/7/well_6506_12_5_4041.0_4042.0_621.png']
3314,['0'],['./data/trainImg/7/well_6506_12_5_4042.0_4043.0_622.png']
3315,['10'],['./data/trainImg/7/well_6506_12_5_4100.0_4101.0_850.png']
3316,['10'],['./data/trainImg/7/well_6506_12_5_4100.0_4101.0_851.png']
3317,['10'],['./data/trainImg/7/well_6506_12_5_4100.0_4101.0_852.png']
3318,['0'],['./data/trainImg/7/well_6506_12_5_4121.0_4122.0_913.png']
3319,['10'],['./data/trainImg/7/well_6506_12_5_4121.0_4122.0_914.png']
3320,['0'],['./data/trainImg/7/well_6506_12_5_4121.0_4122.0_915.png']
3321,['0'],['./data/trainImg/7/well_6506_12_5_4122.0_4123.0_916.png']
3322,['10'],['./data/trainImg/7/well_6506_12_5_4138.0_4139.0_988.png']
3323,['10'],['./data/trainImg/7/well_6506_12_5_4291.0_4292.0_1403.png']
3324,['0'],['./data/trainImg/7/well_6506_12_5_4293.0_4294.0_1409.png']
3325,['10'],['./data/trainImg/7/well_6506_12_5_4311.0_4312.0_1464.png']
3326,['10'],['./data/trainImg/7/well_6506_12_5_4312.0_4313.0_1468.png']
3327,['10'],['./data/trainImg/7/well_6506_12_5_4312.0_4313.0_1469.png']
3328,['0'],['./data/trainImg/7/well_6506_12_5_4312.0_4313.0_1470.png']
3329,['10'],['./data/trainImg/7/well_6506_12_5_4313.0_4314.0_1471.png']
3330,['10'],['./data/trainImg/7/well_6506_12_5_4313.0_4314.0_1472.png']
3331,['0'],['./data/trainImg/7/well_6506_12_5_4314.0_4315.0_1473.png']
3332,['10'],['./data/trainImg/7/well_6506_12_5_4314.0_4315.0_1474.png']
3333,['10'],['./data/trainImg/7/well_6506_12_5_4314.0_4315.0_1475.png']
3334,['10'],['./data/trainImg/7/well_6506_12_5_4314.0_4315.0_1476.png']
3335,['10'],['./data/trainImg/7/well_6506_12_5_4314.0_4315.0_1477.png']
3336,['10'],['./data/trainImg/7/well_6506_12_5_4315.0_4316.0_1478.png']
3337,['10'],['./data/trainImg/7/well_6506_12_5_4315.0_4316.0_1480.png']
3338,['0'],['./data/trainImg/7/well_6506_12_5_4315.0_4316.0_1481.png']
3339,['0'],['./data/trainImg/7/well_6506_12_5_4330.0_4331.0_1530.png']
3340,['0'],['./data/trainImg/7/well_6506_12_5_4330.0_4331.0_1531.png']
3341,['10'],['./data/trainImg/7/well_6506_12_5_4330.0_4331.0_1532.png']
3342,['10'],['./data/trainImg/7/well_6506_12_5_4331.0_4332.0_1533.png']
3343,['10'],['./data/trainImg/7/well_6506_12_5_4331.0_4332.0_1534.png']
3344,['0'],['./data/trainImg/7/well_6506_12_5_4331.0_4332.0_1535.png']
3345,['0'],['./data/trainImg/7/well_6506_12_5_4331.0_4332.0_1536.png']
3346,['0'],['./data/trainImg/7/well_6506_12_5_4332.0_4333.0_1537.png']
3347,['10'],['./data/trainImg/7/well_6506_12_5_4332.0_4333.0_1538.png']
3348,['0'],['./data/trainImg/7/well_6506_12_5_4332.0_4333.0_1539.png']
3349,['0'],['./data/trainImg/7/well_6506_12_5_4333.0_4334.0_1540.png']
3350,['10'],['./data/trainImg/7/well_6506_12_5_4346.0_4347.0_1577.png']
3351,['10'],['./data/trainImg/7/well_6506_12_5_4347.0_4348.0_1581.png']
3352,['10'],['./data/trainImg/7/well_6506_12_5_4347.0_4348.0_1582.png']
3353,['0'],['./data/trainImg/7/well_6506_12_5_4348.0_4349.0_1583.png']
3354,['8'],['./data/trainImg/7/well_6506_12_5_4348.0_4349.0_1584.png']
3355,['10'],['./data/trainImg/7/well_6506_12_5_4348.0_4349.0_1585.png']
3356,['10'],['./data/trainImg/7/well_6506_12_6_4314.0_4315.0_10.png']
3357,['10'],['./data/trainImg/7/well_6506_12_6_4314.0_4315.0_13.png']
3358,['10'],['./data/trainImg/7/well_6506_12_6_4324.0_4325.0_56.png']
3359,['10'],['./data/trainImg/7/well_6506_12_6_4348.0_4349.0_154.png']
3360,['10'],['./data/trainImg/7/well_6506_12_6_4348.0_4349.0_155.png']
3361,['10'],['./data/trainImg/7/well_6506_12_6_4348.0_4349.0_156.png']
3362,['10'],['./data/trainImg/7/well_6506_12_6_4348.0_4349.0_157.png']
3363,['10'],['./data/trainImg/7/well_6506_12_6_4348.0_4349.0_158.png']
3364,['10'],['./data/trainImg/7/well_6506_12_6_4349.0_4350.0_159.png']
3365,['10'],['./data/trainImg/7/well_6506_12_6_4349.0_4350.0_160.png']
3366,['10'],['./data/trainImg/7/well_6506_12_6_4349.0_4350.0_163.png']
3367,['10'],['./data/trainImg/7/well_6506_12_6_4350.0_4351.0_164.png']
3368,['10'],['./data/trainImg/7/well_6506_12_6_4350.0_4351.0_165.png']
3369,['10'],['./data/trainImg/7/well_6506_12_6_4350.0_4351.0_168.png']
3370,['10'],['./data/trainImg/7/well_6506_12_6_4351.0_4352.0_169.png']
3371,['10'],['./data/trainImg/7/well_6506_12_6_4351.0_4352.0_170.png']
3372,['10'],['./data/trainImg/7/well_6506_12_6_4351.0_4352.0_172.png']
3373,['10'],['./data/trainImg/7/well_6506_12_6_4351.0_4352.0_173.png']
3374,['10'],['./data/trainImg/7/well_6506_12_6_4352.0_4353.0_175.png']
3375,['10'],['./data/trainImg/7/well_6506_12_6_4352.0_4353.0_176.png']
3376,['10'],['./data/trainImg/7/well_6506_12_6_4352.0_4353.0_178.png']
3377,['0'],['./data/trainImg/7/well_6506_12_6_4353.0_4354.0_179.png']
3378,['10'],['./data/trainImg/7/well_6506_12_6_4353.0_4354.0_180.png']
3379,['10'],['./data/trainImg/7/well_6506_12_6_4353.0_4354.0_182.png']
3380,['10'],['./data/trainImg/7/well_6506_12_6_4353.0_4354.0_183.png']
3381,['10'],['./data/trainImg/7/well_6506_12_6_4355.0_4356.0_191.png']
3382,['10'],['./data/trainImg/7/well_6506_12_6_4355.0_4356.0_192.png']
3383,['10'],['./data/trainImg/7/well_6506_12_6_4356.0_4357.0_193.png']
3384,['10'],['./data/trainImg/7/well_6506_12_6_4356.0_4357.0_194.png']
3385,['10'],['./data/trainImg/7/well_6506_12_6_4356.0_4357.0_195.png']
3386,['10'],['./data/trainImg/7/well_6506_12_6_4356.0_4357.0_196.png']
3387,['10'],['./data/trainImg/7/well_6506_12_6_4356.0_4357.0_197.png']
3388,['10'],['./data/trainImg/7/well_6506_12_6_4357.0_4358.0_198.png']
3389,['10'],['./data/trainImg/7/well_6506_12_6_4357.0_4358.0_199.png']
3390,['10'],['./data/trainImg/7/well_6506_12_6_4357.0_4358.0_200.png']
3391,['10'],['./data/trainImg/7/well_6506_12_6_4357.0_4358.0_201.png']
3392,['10'],['./data/trainImg/7/well_6506_12_6_4357.0_4358.0_202.png']
3393,['10'],['./data/trainImg/7/well_6506_12_6_4358.0_4359.0_203.png']
3394,['10'],['./data/trainImg/7/well_6506_12_6_4358.0_4359.0_204.png']
3395,['10'],['./data/trainImg/7/well_6506_12_6_4358.0_4359.0_205.png']
3396,['10'],['./data/trainImg/7/well_6506_12_6_4358.0_4359.0_206.png']
3397,['10'],['./data/trainImg/7/well_6506_12_6_4359.0_4360.0_207.png']
3398,['10'],['./data/trainImg/7/well_6506_12_6_4359.0_4360.0_208.png']
3399,['10'],['./data/trainImg/7/well_6506_12_6_4359.0_4360.0_209.png']
3400,['10'],['./data/trainImg/7/well_6506_12_6_4359.0_4360.0_210.png']
3401,['10'],['./data/trainImg/7/well_6506_12_6_4359.0_4360.0_211.png']
3402,['10'],['./data/trainImg/7/well_6506_12_6_4361.0_4362.0_218.png']
3403,['10'],['./data/trainImg/7/well_6506_12_6_4361.0_4362.0_219.png']
3404,['10'],['./data/trainImg/7/well_6506_12_6_4361.0_4362.0_220.png']
3405,['10'],['./data/trainImg/7/well_6506_12_6_4361.0_4362.0_221.png']
3406,['10'],['./data/trainImg/7/well_6506_12_6_4362.0_4363.0_222.png']
3407,['10'],['./data/trainImg/7/well_6506_12_6_4362.0_4363.0_223.png']
3408,['10'],['./data/trainImg/7/well_6506_12_6_4362.0_4363.0_224.png']
3409,['10'],['./data/trainImg/7/well_6506_12_6_4362.0_4363.0_225.png']
3410,['10'],['./data/trainImg/7/well_6506_12_6_4362.0_4363.0_226.png']
3411,['10'],['./data/trainImg/7/well_6506_12_6_4363.0_4364.0_227.png']
3412,['10'],['./data/trainImg/7/well_6506_12_6_4363.0_4364.0_228.png']
3413,['10'],['./data/trainImg/7/well_6506_12_6_4363.0_4364.0_229.png']
3414,['10'],['./data/trainImg/7/well_6506_12_6_4363.0_4364.0_230.png']
3415,['10'],['./data/trainImg/7/well_6506_12_6_4363.0_4364.0_231.png']
3416,['10'],['./data/trainImg/7/well_6506_12_6_4364.0_4365.0_232.png']
3417,['10'],['./data/trainImg/7/well_6506_12_6_4364.0_4365.0_233.png']
3418,['0'],['./data/trainImg/7/well_6506_12_6_4364.0_4365.0_234.png']
3419,['10'],['./data/trainImg/7/well_6506_12_6_4365.0_4366.0_237.png']
3420,['10'],['./data/trainImg/7/well_6506_12_6_4366.0_4367.0_242.png']
3421,['10'],['./data/trainImg/7/well_6506_12_6_4514.0_4515.0_583.png']
3422,['10'],['./data/trainImg/7/well_6506_12_6_4514.0_4515.0_584.png']
3423,['0'],['./data/trainImg/7/well_6506_12_6_4514.0_4515.0_585.png']
3424,['10'],['./data/trainImg/7/well_6506_12_6_4517.0_4518.0_598.png']
3425,['10'],['./data/trainImg/7/well_6506_12_6_4517.0_4518.0_599.png']
3426,['10'],['./data/trainImg/7/well_6506_12_6_4517.0_4518.0_600.png']
3427,['10'],['./data/trainImg/7/well_6506_12_6_4517.0_4518.0_601.png']
3428,['0'],['./data/trainImg/7/well_6506_12_6_4518.0_4519.0_602.png']
3429,['10'],['./data/trainImg/7/well_6506_12_6_4518.0_4519.0_603.png']
3430,['10'],['./data/trainImg/7/well_6506_12_6_4521.0_4522.0_615.png']
3431,['0'],['./data/trainImg/7/well_6506_12_6_4522.0_4523.0_616.png']
3432,['0'],['./data/trainImg/7/well_6506_12_6_4524.0_4525.0_623.png']
3433,['10'],['./data/trainImg/7/well_6506_12_6_4524.0_4525.0_626.png']
3434,['10'],['./data/trainImg/7/well_6506_12_6_4524.0_4525.0_627.png']
3435,['10'],['./data/trainImg/7/well_6506_12_6_4525.0_4526.0_628.png']
3436,['10'],['./data/trainImg/7/well_6506_12_6_4525.0_4526.0_629.png']
3437,['10'],['./data/trainImg/7/well_6506_12_6_4525.0_4526.0_630.png']
3438,['10'],['./data/trainImg/7/well_6506_12_6_4525.0_4526.0_631.png']
3439,['0'],['./data/trainImg/7/well_6506_12_6_4525.0_4526.0_632.png']
3440,['10'],['./data/trainImg/7/well_6506_12_6_4526.0_4527.0_633.png']
3441,['10'],['./data/trainImg/7/well_6506_12_6_4526.0_4527.0_634.png']
3442,['10'],['./data/trainImg/7/well_6506_12_6_4526.0_4527.0_635.png']
3443,['10'],['./data/trainImg/7/well_6506_12_6_4526.0_4527.0_636.png']
3444,['10'],['./data/trainImg/7/well_6506_12_6_4526.0_4527.0_637.png']
3445,['10'],['./data/trainImg/7/well_6506_12_6_4529.0_4530.0_652.png']
3446,['10'],['./data/trainImg/7/well_6506_12_6_4530.0_4531.0_653.png']
3447,['10'],['./data/trainImg/7/well_6506_12_6_4530.0_4531.0_654.png']
3448,['10'],['./data/trainImg/7/well_6506_12_6_4532.0_4533.0_665.png']
3449,['10'],['./data/trainImg/7/well_6506_12_6_4533.0_4534.0_666.png']
3450,['10'],['./data/trainImg/7/well_6506_12_6_4533.0_4534.0_667.png']
3451,['10'],['./data/trainImg/7/well_6506_12_6_4533.0_4534.0_669.png']
3452,['10'],['./data/trainImg/7/well_6506_12_6_4533.0_4534.0_670.png']
3453,['10'],['./data/trainImg/7/well_6506_12_6_4534.0_4535.0_671.png']
3454,['10'],['./data/trainImg/7/well_6506_12_6_4534.0_4535.0_672.png']
3455,['10'],['./data/trainImg/7/well_6506_12_6_4534.0_4535.0_673.png']
3456,['10'],['./data/trainImg/7/well_6506_12_6_4535.0_4536.0_674.png']
3457,['10'],['./data/trainImg/7/well_6506_12_6_4535.0_4536.0_675.png']
3458,['10'],['./data/trainImg/7/well_6506_12_6_4535.0_4536.0_676.png']
3459,['10'],['./data/trainImg/7/well_6506_12_6_4535.0_4536.0_677.png']
3460,['10'],['./data/trainImg/7/well_6506_12_6_4535.0_4536.0_678.png']
3461,['10'],['./data/trainImg/7/well_6506_12_6_4536.0_4537.0_679.png']
3462,['10'],['./data/trainImg/7/well_6506_12_6_4536.0_4537.0_680.png']
3463,['10'],['./data/trainImg/7/well_6506_12_6_4536.0_4537.0_681.png']
3464,['0'],['./data/trainImg/7/well_6506_12_6_4539.0_4540.0_694.png']
3465,['10'],['./data/trainImg/7/well_6506_12_6_4539.0_4540.0_695.png']
3466,['10'],['./data/trainImg/7/well_6506_12_6_4539.0_4540.0_696.png']
3467,['10'],['./data/trainImg/7/well_6506_12_6_4539.0_4540.0_698.png']
3468,['10'],['./data/trainImg/7/well_6506_12_6_4540.0_4541.0_699.png']
3469,['10'],['./data/trainImg/7/well_6506_12_6_4540.0_4541.0_700.png']
3470,['10'],['./data/trainImg/7/well_6506_12_6_4540.0_4541.0_701.png']
3471,['10'],['./data/trainImg/7/well_6506_12_6_4540.0_4541.0_702.png']
3472,['0'],['./data/trainImg/7/well_6506_12_6_4540.0_4541.0_703.png']
3473,['10'],['./data/trainImg/7/well_6506_12_6_4541.0_4542.0_704.png']
3474,['10'],['./data/trainImg/7/well_6506_12_6_4541.0_4542.0_705.png']
3475,['10'],['./data/trainImg/7/well_6506_12_6_4541.0_4542.0_706.png']
3476,['10'],['./data/trainImg/7/well_6506_12_6_4541.0_4542.0_707.png']
3477,['10'],['./data/trainImg/7/well_6506_12_6_4541.0_4542.0_708.png']
3478,['10'],['./data/trainImg/7/well_6506_12_6_4542.0_4543.0_709.png']
3479,['10'],['./data/trainImg/7/well_6506_12_6_4542.0_4543.0_710.png']
3480,['10'],['./data/trainImg/7/well_6506_12_6_4542.0_4543.0_711.png']
3481,['0'],['./data/trainImg/7/well_6506_12_6_4542.0_4543.0_712.png']
3482,['10'],['./data/trainImg/7/well_6506_12_6_4542.0_4543.0_713.png']
3483,['10'],['./data/trainImg/7/well_6506_12_6_4554.0_4555.0_724.png']
3484,['10'],['./data/trainImg/7/well_6506_12_6_4554.0_4555.0_725.png']
3485,['10'],['./data/trainImg/7/well_6506_12_6_4555.0_4556.0_726.png']
3486,['10'],['./data/trainImg/7/well_6506_12_6_4555.0_4556.0_727.png']
3487,['10'],['./data/trainImg/7/well_6506_12_6_4555.0_4556.0_728.png']
3488,['10'],['./data/trainImg/7/well_6506_12_6_4555.0_4556.0_729.png']
3489,['10'],['./data/trainImg/7/well_6506_12_6_4555.0_4556.0_730.png']
3490,['10'],['./data/trainImg/7/well_6506_12_6_4557.0_4558.0_733.png']
3491,['10'],['./data/trainImg/7/well_6506_12_6_4557.0_4558.0_734.png']
3492,['10'],['./data/trainImg/7/well_6506_12_6_4557.0_4558.0_735.png']
3493,['10'],['./data/trainImg/7/well_6506_12_6_4557.0_4558.0_736.png']
3494,['10'],['./data/trainImg/7/well_6506_12_6_4557.0_4558.0_737.png']
3495,['10'],['./data/trainImg/7/well_6506_12_6_4558.0_4559.0_738.png']
3496,['0'],['./data/trainImg/7/well_6506_12_6_4560.0_4561.0_748.png']
3497,['10'],['./data/trainImg/7/well_6506_12_6_4560.0_4561.0_749.png']
3498,['10'],['./data/trainImg/7/well_6506_12_6_4561.0_4562.0_750.png']
3499,['10'],['./data/trainImg/7/well_6506_12_6_4562.0_4563.0_751.png']
3500,['10'],['./data/trainImg/7/well_6506_12_6_4562.0_4563.0_752.png']
3501,['10'],['./data/trainImg/7/well_6506_12_6_4563.0_4564.0_754.png']
3502,['10'],['./data/trainImg/7/well_6506_12_6_4563.0_4564.0_755.png']
3503,['10'],['./data/trainImg/7/well_6506_12_6_4563.0_4564.0_756.png']
3504,['10'],['./data/trainImg/7/well_6506_12_6_4563.0_4564.0_757.png']
3505,['0'],['./data/trainImg/7/well_6506_12_6_4566.0_4567.0_773.png']
3506,['10'],['./data/trainImg/7/well_6506_12_6_4567.0_4568.0_774.png']
3507,['10'],['./data/trainImg/7/well_6506_12_6_4567.0_4568.0_775.png']
3508,['10'],['./data/trainImg/7/well_6506_12_6_4570.0_4571.0_789.png']
3509,['10'],['./data/trainImg/7/well_6506_12_6_4570.0_4571.0_790.png']
3510,['10'],['./data/trainImg/7/well_6506_12_6_4571.0_4572.0_795.png']
3511,['10'],['./data/trainImg/7/well_6506_12_6_4572.0_4573.0_796.png']
3512,['10'],['./data/trainImg/7/well_6506_12_6_4572.0_4573.0_797.png']
3513,['10'],['./data/trainImg/7/well_6506_12_6_4572.0_4573.0_798.png']
3514,['10'],['./data/trainImg/7/well_6506_12_6_4572.0_4573.0_799.png']
3515,['10'],['./data/trainImg/7/well_6506_12_6_4572.0_4573.0_800.png']
3516,['10'],['./data/trainImg/7/well_6506_12_6_4573.0_4574.0_801.png']
3517,['0'],['./data/trainImg/7/well_6506_12_6_4581.0_4582.0_840.png']
3518,['10'],['./data/trainImg/7/well_6506_12_6_4588.0_4589.0_873.png']
3519,['10'],['./data/trainImg/7/well_6506_12_6_4588.0_4589.0_874.png']
3520,['10'],['./data/trainImg/7/well_6506_12_6_4588.0_4589.0_875.png']
3521,['0'],['./data/trainImg/7/well_6506_12_6_4589.0_4590.0_876.png']
3522,['10'],['./data/trainImg/7/well_6506_12_6_4592.0_4593.0_892.png']
3523,['10'],['./data/trainImg/7/well_6506_12_6_4592.0_4593.0_893.png']
3524,['0'],['./data/trainImg/7/well_6506_12_6_4592.0_4593.0_894.png']
3525,['10'],['./data/trainImg/7/well_6506_12_6_4593.0_4594.0_895.png']
3526,['0'],['./data/trainImg/7/well_6506_12_6_4593.0_4594.0_896.png']
3527,['0'],['./data/trainImg/7/well_6506_12_6_4593.0_4594.0_897.png']
3528,['10'],['./data/trainImg/7/well_6506_12_6_4593.0_4594.0_898.png']
3529,['8'],['./data/trainImg/7/well_6506_12_6_4594.0_4595.0_900.png']
3530,['0'],['./data/trainImg/7/well_6506_12_6_4595.0_4596.0_909.png']
3531,['0'],['./data/trainImg/7/well_6506_12_6_4600.0_4601.0_932.png']
3532,['10'],['./data/trainImg/7/well_6506_12_6_4602.0_4603.0_935.png']
3533,['0'],['./data/trainImg/7/well_6506_12_6_4622.0_4623.0_1020.png']
3534,['10'],['./data/trainImg/7/well_6506_12_6_4623.0_4624.0_1021.png']
